Code;Identification;Domaine;Famille d'instrument;Désignation;Type;Nombre d'éléments;Fournisseur;Prix d'achat;Date d'achat;Constructeur;Référence constructeur;N° de série;Mode de lecture;Particularité;Matière;Etat d'utilisation;Commentaire;Valeur nominale;Unité;Référentiel;Résolution;Désignation littérale;N° d'immobilisation;Code instrument;Gestionnaire;Statut;Ident. secondaire;Localisation temporaire;Unité de la résolution;Localisation
PLAST-60;CLAB0121;Electricité;Variable;NI 9401;/;0;;;;National Instruments;NI 9401;HC2010153;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / LAB / MAGASIN NEW EQUIPMENT
PLAST-60;CLAB0122;Electricité;Variable;NI 9401;/;0;;;;National Instruments;NI 9401;HC2010085;;;;Non soumis à l'étalonnage;;;;;;(Tol:Approach device);;;Y.SKOCZEK;Instrument de mesure;;A+MET-95 (BL n° module ni 6008);;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0123;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;HC1961437;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0124;Electrique;Variable;NI USB 6008;/;0;;;;national instrument;;300E409;;;;En service;;;;;;-10/+10 V (Tol:±14,7 mV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / LAB / Julien GUEIB
PLAST-60;CLAB0125;Electrique;Variable;NI USB 6211;/;0;;;;National Instruments;;1846A23;;;;Perdu;;;;;;"Analog Input: -10/10 V; -5/5 V; Counter: 0/5 Mhz (Tol:Analog Input: -10/10 V; -5/5 V Counter: 0/5 Mhz)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / LAB / BOX GM
PLAST-60;CLAB0126;Electrique;Variable;NI USB 6211;/;0;;;;National Instruments;NI USB 6211;1642567;;;;Sommeil;;;;;;"Analog Input: -10/+10 V; -5/+5 V; Counter: 0/5 Mhz (Tol:Analog Input: -10/10 V; -5/5 V Counter: 0/5 Mhz)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0127;Electrique;Variable;NI USB 6211;/;0;;;;National Instruments;NI USB 6211;155AD00;;;;En service;;;;;;"Analog Input: -10/+10 V; -5/+5 V; Counter: 0/5 Mhz (Tol:Analog Input: -10/10 V; -5/5 V Counter: 0/5 Mhz)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0128;Electrique;Variable;NI USB 6211;/;0;;;;National Instruments;NI USB 6211;191CC92;;;;En service;;;;;;"Analog Input: -10/+10 V; -5/+5 V; Counter: 0/5 Mhz (Tol:Analog Input: -10/10 V; -5/5 V Counter: 0/5 Mhz)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / j. Gueib
PLAST-60;CLAB0129;Electrique;Variable;NI USB 6211;/;0;;;;National Instruments;NI USB 6211;191CD0F;;;;Perdu;;;;;;"Analog Input: -10/+10 V; -5/+5 V; Counter: 0/5 Mhz (Tol:Analog Input: -10/10 V; -5/5 V Counter: 0/5 Mhz)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / Armoire
PLAST-60;CLAB0130;Electrique;Variable;NI USB 6211;/;0;;;;National Instruments;NI USB 6211;191CCCB;;;;En service;;;;;;"Analog Input: -10/+10 V; -5/+5 V; Counter: 0/5 Mhz (Tol:Analog Input: -10/10 V; -5/5 V Counter: 0/5 Mhz)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / METROLOGY AREA
PLAST-60;CLAB0131;Electricité;Variable;NI 9472;/;0;;;;National Instruments;NI 9472;19127BE;;;;Non soumis à l'étalonnage;;;;;;(Tol:Approach device);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0132;Electricité;Variable;NI 9215;/;0;;;;National Instruments;NI 9215;1863333;;;;Perdu;;;;;;-10/+10 V (Tol:±0,2 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0133;Electricité;Variable;FP-AI-100;/;0;;;;National Instruments;;1179D3E;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / LAB / Banc POMPE ADF\ FEP-010
PLAST-60;CLAB0134;Electricité;Variable;FP-AI-100;/;0;;;;Na;FP-AI-100;1179D47;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / LAB / Banc POMPE ADF\ FEP-010
PLAST-60;CLAB0135;Electricité;Variable;FP-AI-111;/;0;;;;National Instruments;FP-AI-111;115471F;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / LAB / Banc POMPE ADF\ FEP-010
PLAST-60;CLAB0136;Electricité;Variable;FP-DI-301;/;0;;;;National Instruments;FP-DI-301;1179D74;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / LAB / Banc POMPE ADF\ FEP-010
PLAST-60;CLAB0137;Electricité;Variable;FP-AO-200;/;0;;;;National Instruments;FP-AO-200;116FC67;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / LAB / Banc POMPE ADF\ FEP-010
PLAST-60;CLAB0138;Electricité;Variable;FP-AO-200;/;0;;;;National Instruments;FP-AO-200;11F5171;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / LAB / Banc POMPE ADF\ FEP-010
PLAST-60;CLAB0139;Electricité;Variable;FP-DO-401;/;0;;;;National Instruments;FP-DO-401;11764AC;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / LAB / Banc POMPE ADF\ FEP-010
PLAST-60;CLAB0140;Electricité;Variable;NI CDAQ 9172;/;0;;;;National Instruments;NI CDAQ 9172;;;;;Réformé;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / FEP / FEP-029 (station 2)
PLAST-60;CLAB0141;Electricité;Variable;NI 9203;/;0;;;;National Instruments;NI 9203;1397259;;;;Perdu;;;;;;4/20 mA (Tol:±0,18 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0142;Electricité;Variable;NI 9203;/;0;;;;National Instruments;NI 9203;13971DB;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / FEP / FEP-028
PLAST-60;CLAB0143;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;12FD892;;;;Sommeil;;;;;;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0144;Electricité;Variable;NI 9219;/;0;;;;NA;;NA;;;;Réformé;;;;;;Réformé (Tol:Réformé);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / MAG / MAGASIN
PLAST-60;CLAB0145;Electricité;Variable;NI CDAQ 9172;/;0;;;;National Instruments;NI CDAQ 9172;SANS;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / SCR-PV-002
PLAST-60;CLAB0146;Electricité;Variable;NI 9203;/;0;;;;National Instruments;NI 9203;12FC065;;;;Réformé;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / FEP / FEP 034 Station mobile Laval
PLAST-60;CLAB0147;Electricité;Variable;NI 9203;/;0;;;;National Instruments;NI 9203;12FC022;;;;Non soumis à l'étalonnage;;;;;;4/20 mA (Tol:±0,18  %RV);;;Y.SKOCZEK;Chaine de mesure;;;;LABORATOIRE DEVELOPPEMENT / LAB / Station FEP-029
PLAST-60;CLAB0148;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;12FD94D;;;;En service;;;;;;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0149;Electricité;Variable;NI 9219;/;0;;;;National Instruments;NI 9219;E9C92C;;;;En service;;;;;;"-60/60 V; -15/15 V; -4/4 V-1/1 V; -125/125 mV-25/25 mA1kOhm ; 10 kOhm± 125 mV (Temp) (Tol:± 0,3% RV± 0,1% RV± 0,1% RV± 0,1% RV± 0,2% RV)";;;E.BOUCAUX;Instrument de mesure;;;;PROTOTYPE / ASS / ASS-035 (Phoenix)
PLAST-60;CLAB0150;Electricité;Variable;NI CDAQ 9172;/;0;;;;National Instruments;NI CDAQ 9172;;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / FEP / FEP-027 (station 1)
PLAST-60;CLAB0151;Electricité;Variable;NI 9203;/;0;;;;National Instruments;NI 9203;12AB93E;;;;En service;;;;;;4/20 mA (Tol:±0,18 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0152;Electricité;Variable;NI 9203;/;0;;;;National Instruments;NI 9203;12FC019;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / FEP / Armoire
PLAST-60;CLAB0153;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;1287C90;;;;Perdu;;;;;;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0154;Electricité;Variable;NI 9219;/;0;;;;National Instruments;NI 9219;E97B82;;;;En service;;;;;;"±60 V; ±15 V; ±4 V; ±1V; ±125 mV; ±25 mA; 1kOhm; 10 kOhm ±125 mV Temp (Tol:±0,3  %RV; ±0,1  %RV; ±0,1  %RV; ±0,1  %RV; ±0,2  %RV)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / LAB / Station mobile laval
PLAST-60;CLAB0155;Electricité;Variable;NI CDAQ 9178;/;0;;;;National Instruments;NI CDAQ 9178;175DCAB;;;;Non soumis à l'étalonnage;;;;;;0/5 MHz (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-11
PLAST-60;CLAB0156;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;154CBEC;;;;Non soumis à l'étalonnage;;;;;;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Chaine de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-13
PLAST-60;CLAB0157;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;154CC10;;;;Sommeil;;;;;;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-07
PLAST-60;CLAB0158;Electricité;Variable;NI 9215;/;0;;;;National Instruments;NI 9215;174638F;;;;En service;;;;;;-10/+10 V (Tol:±0,2 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPS-SCR-01
PLAST-60;CLAB0159;Electricité;Variable;NI 9472;/;0;;;;National Instruments;NI 9472;180A675;;;;Non soumis à l'étalonnage;;;;;;(Tol:Approach device);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0160;Electricité;Variable;NI 9215;/;0;;;;National Instruments;NI 9215;1418A6A;;;;Perdu;;;;;;-10/+10 V (Tol:±0,2 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / MET / SCR-202
PLAST-60;CLAB0161;Electricité;Variable;NI 9219;/;0;;;;National Instruments;NI 9219;143C87C;;;;En service;;;;;;"±60 V; ±15 V; ±4 V; ±1 V; ±125 mV; ±25 mA; 1kOhm; 10 kOhm ±125 mV Temp (Tol:±0,3 %RV;±0,1 %RV;±0,1 %RV;±0,1 %RV;±0,2 %RV)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0162;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;1454DA7;;;;En service;;;;;;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0163;Electricité;Variable;NI 9203;/;0;;;;National Instruments;NI 9203;146641D;;;;Non soumis à l'étalonnage;;;;;;4/20 mA (Tol:±0,18  %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / LAB / FEP-027 (station 1)
PLAST-60;CLAB0164;Electricité;Variable;NI CDAQ 9172;/;0;;;;National Instruments;NI CDAQ 9172;13FBE4A;;;;Réformé;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / FEP / FEP 034 Station mobile Laval
PLAST-60;CLAB0166;Electricité;Variable;NI CDAQ 9174;/;0;;;;National Instruments;NI CDAQ 9174;14E664A;;;;Non soumis à l'étalonnage;;;;;;0/5 MHz (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPS-SCR-01
PLAST-60;CLAB0167;Electricité;Variable;NI 9203;/;0;;;;National Instruments;NI 9203;14FED73;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / FEP / FEP-028 (station 3)
PLAST-60;CLAB0168;Electricité;Variable;NI 9215;/;0;;;;National Instruments;NI 9215;144BED2;;;;En service;;;;;;-10/+10 V (Tol:±0,2 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-13
PLAST-60;CLAB0169;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;1405D14;;;;En service;;;;;;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0170;Electricité;Variable;NI 9265;/;0;;;;National Instruments;NI 9265;14F7748;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0171;Electricité;Variable;NI 9203;/;0;;;;National Instruments;NI 9203;16E0C03;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / FEP
PLAST-60;CLAB0172;Electricité;Variable;NI 9215;/;0;;;;National Instruments;NI 9215;16D97CB;;;;En service;;;;;;-10/+10 V (Tol:±0,2 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0173;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;167C8OC;;;;Non soumis à l'étalonnage;;;;;;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Chaine de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-14
PLAST-60;CLAB0174;Electricité;Variable;NI 9265;/;0;;;;National Instruments;NI 9265;169D52D;;;;Non soumis à l'étalonnage;;;;;;Approach device (Tol:Approach device);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / FEP / FEP-020 (SIMTEC 20 Hz)
PLAST-60;CLAB0175;Electricité;Variable;NI CDAQ 9174;/;0;;;;National Instruments;NI CDAQ 9174;16EEA33;;;;Non soumis à l'étalonnage;;;;;;0/5 MHz (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPx-SCR-xx
PLAST-60;CLAB0176;Electricité;Variable;NI CDAQ 9174;/;0;;;;National Instruments;NI CDAQ 9174;1558EC9;;;;Non soumis à l'étalonnage;;;;;;0/5 MHz (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPS-SCR-08
PLAST-60;CLAB0177;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;1910663;;;;Non soumis à l'étalonnage;;;;;;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Chaine de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-10
PLAST-60;CLAB0178;Electricité;Variable;NI 9215;/;0;;;;National Instruments;NI 9215;1863282;;;;Perdu;;;;;;-10/+10 V (Tol:±0,2 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0179;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;157B50F;;;;En service;;;;;;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0180;Electricité;Variable;NI CDAQ 9178;/;0;;;;National Instruments;NI CDAQ 9178;1869D9E;;;;Non soumis à l'étalonnage;;;;;;0/5 MHz (Tol:±50 ppm RV);;;Y.SKOCZEK;Chaine de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-19
PLAST-60;CLAB0181;Electricité;Variable;NI 9215;/;0;;;;National Instruments;NI 9215;1500CD8;;;;En service;;;;;;-10/+10 V (Tol:±0,2 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-11
PLAST-60;CLAB0182;Electricité;Variable;NI 9215 WITH BNC;/;0;;;;National Instruments;NI 9215 WITH BNC;138325B;;;;En service;;;;;;-10/+10 V (Tol:±0,2 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0183;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;1760E4A;;;;Perdu;;;;;;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-03
PLAST-60;CLAB0184;Electricité;Variable;NI 9211;/;0;;;;National Instruments;;1760E0F;;;;Sommeil;;;;;;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0185;Electricité;Variable;NI CDAQ 9178;/;0;;;;National Instruments;NI CDAQ 9178;189D87;;;;Non soumis à l'étalonnage;;;;;;0/5 MHz (Tol:Approach device);;;Y.SKOCZEK;Chaine de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-21
PLAST-60;CLAB0186;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;;;;;En service;;0;;;0;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0187;Electricité;Variable;NI 9215;/;0;;;;National Instruments;NI 9215;1863317;;;;Perdu;;;;;;-10/+10 V (Tol:±0,2 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0188;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;186E4C9;;;;Non soumis à l'étalonnage;;;;;;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Chaine de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-17
PLAST-60;CLAB0189;Electricité;Variable;NI 9472;/;0;;;;National Instruments;NI 9472;181E7F2;;;;Sommeil;;;;;;(Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0190;Electricité;Variable;NI CDAQ 9178;/;0;;;;National Instruments;NI CDAQ 9178;1895579;;;;Non soumis à l'étalonnage;;;;;;0/5 MHz (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-03
PLAST-60;CLAB0191;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;1894EB6;;;;En service;;;;;;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0192;Electricité;Variable;NI 9215;/;0;;;;National Instruments;NI 9215;18632EF;;;;En service;;;;;;-10/+10 V (Tol:±0,2 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0193;Electricité;Variable;NI 9215;/;0;;;;National Instruments;NI 9215;174635C;;;;Perdu;;;;;;-10/+10 V (Tol:±0,2 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0194;Electricité;Variable;NI CDAQ 9178;/;0;;;;National Instruments;NI CDAQ 9178;175DDB3;;;;Non soumis à l'étalonnage;;;;;;0/5 MHz (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-04
PLAST-60;CLAB0195;Electricité;Variable;NI CDAQ 9174;/;0;;;;National Instruments;NI CDAQ 9174;16EEA33;;;;Non soumis à l'étalonnage;;;;;;0/5 MHz (Tol:Approach device);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPx-SCR-xx
PLAST-60;CLAB0196;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;1387D45;;;;Non soumis à l'étalonnage;;;;;;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Chaine de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-04
PLAST-60;CLAB0197;Electricité;Variable;NI 9215;/;0;;;;National Instruments;NI 9215;1914B4A;;;;Sommeil;;;;;;-10/+10 V (Tol:±0,2 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0198;Electricité;Variable;NI 9472;/;0;;;;National Instruments;NI 9472;191284A;;;;Non soumis à l'étalonnage;;;;;;(Tol:Approach device);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0199;Electricité;Variable;NI CDAQ 9174;/;0;;;;National Instruments;;1558EDD;;;;Non soumis à l'étalonnage;;;;;;0/5 MHz (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPS-SCR-03
PLAST-60;CLAB0200;Electricité;Variable;NI 9215;/;0;;;;National Instruments;NI 9215;1543D07;;;;Perdu;;;;;;-10/+10 V (Tol:±0,2 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PVC-SCR-03
PLAST-60;CLAB0201;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;1808C8E;;;;Non soumis à l'étalonnage;;;;;;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Chaine de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-29
PLAST-60;CLAB0202;Electrique;Variable;NI USB 6211;/;0;;;;National Instruments;NI USB 6211;1A2CC7C;;;;En service;;;;;;"Analog Input: -10/+10 V; -5/+5 V; Counter: 0/5 Mhz (Tol:Analog Input: -10/10 V; -5/5 V Counter: 0/5 Mhz)";;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / LAB / Julien GUEIB
PLAST-60;CLAB0203;Electricité;Variable;NI CDAQ 9178;/;0;;;;National Instruments;NI CDAQ 9178;1780397;;;;Non soumis à l'étalonnage;;;;;;0/5 MHz (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPx-SCR-xx
PLAST-60;CLAB0204;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;1777608;;;;Sommeil;;;;;;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-07
PLAST-60;CLAB0205;Electricité;Variable;NI 9215;/;0;;;;National Instruments;NI 9215;17DBCA9;;;;En service;;;;;;-10/+10 V (Tol:±0,2 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0206;Electricité;Variable;NI CDAQ 9178;/;0;;;;National Instruments;NI CDAQ 9178;175DD7E;;;;Non soumis à l'étalonnage;;;;;;0/5 MHz (Tol:Approach device);;;Y.SKOCZEK;Moyen d'approche;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-26
PLAST-60;CLAB0207;Electricité;Variable;NI 9215;/;0;;;;National Instruments;NI 9215;17DBD07;;;;En service;;;;;;-10/+10 V (Tol:±0,2 %RV);;;Y.SKOCZEK;Instrument de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / A-SCR-02
PLAST-60;CLAB0208;Electricité;Variable;NI 9211;/;0;;;;National Instruments;NI 9211;189CB98;;;;Non soumis à l'étalonnage;;;;;;-80/+80 mV (Tol:±0,06 %RV);;;Y.SKOCZEK;Chaine de mesure;;;;LABORATOIRE DEVELOPPEMENT / SCR / PPM-SCR-14
